date,sku_id,brand_id,brand,image_url,city_name,category_name,category_id,sub_category_name,sub_category_id,sku_name,est_qty_sold,est_sales_sp,est_sales_mrp,listed_ds_count,ds_count,wt_osa_ls,wt_osa,mrp,sp,discount
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Agra,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,2,186,198,6,956,0.167,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ahmedabad,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,30,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Aligarh,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,2,186,198,1,956,2,0.002,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Alwar,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,2,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ambala,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1,93,99,1,956,1,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Amravati,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Amritsar,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,4,372,396,5,956,0.8,0.004,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bahadurgarh,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Barabanki,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bathinda,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Belgaum,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1,93,99,2,956,0.5,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bengaluru,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,149,13857,14751,102,956,0.696,0.074,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bhiwadi,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,4,372,396,3,956,0.667,0.002,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Chandigarh,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,8,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Chennai,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,69,6417,6831,39,956,0.692,0.028,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Coimbatore,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,2,186,198,3,956,0.333,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Delhi,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,115,10695,11385,121,956,0.479,0.061,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Dera Bassi,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Dharwad,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,2,186,198,1,956,1,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Durgigudi,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Faridabad,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,8,744,792,15,956,0.4,0.006,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ghaziabad,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,25,2325,2475,23,956,0.522,0.013,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Guntur,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1,93,99,1,956,1,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Gurgaon,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,77,7161,7623,60,956,0.5,0.031,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Hyderabad,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,81,7533,8019,54,956,0.667,0.038,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Jaipur,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17,1581,1683,28,956,0.393,0.012,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Jalandhar,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,2,186,198,6,956,0.167,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Karnal,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1,93,99,1,956,1,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kharar,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,6,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kochi,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,10,930,990,7,956,0.571,0.004,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kolkata,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,11,1023,1089,54,956,0.167,0.009,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kozhikode,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kundli,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kurukshetra,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Lonavala,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Lucknow,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,2,186,198,32,956,0.063,0.002,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ludhiana,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,5,465,495,8,956,0.25,0.002,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mangaluru,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,2,186,198,1,956,1,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Manipal,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mathura,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Meerut,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,3,279,297,6,956,0.333,0.002,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mohali,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,5,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mumbai,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,84,7812,8316,97,956,0.392,0.04,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Muzaffarnagar,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,8,744,792,4,956,0.75,0.003,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nashik,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1,93,99,2,956,0.5,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nellore,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Noida,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,42,3906,4158,42,956,0.357,0.016,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Panchkula,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Panipat,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Patiala,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1,93,99,4,956,0.25,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Phagwara,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1,93,99,2,956,0.5,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Pune,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,52,4836,5148,53,956,0.566,0.031,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Rewa,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Rohtak,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,2,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Sonipat,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1,93,99,3,956,0.333,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Thrissur,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,3,279,297,1,956,1,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Tiruchirapalli,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Udupi,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1,93,99,1,956,1,0.001,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Vellore,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Vijayawada,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,8,744,792,5,956,0.8,0.004,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Visakhapatnam,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,8,744,792,4,956,0.75,0.003,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Yamunanagar,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,1,956,0,0,99,93,0.06
01-03-2025,547731,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Zirakpur,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,0,0,0,4,956,0,0,99,93,0.06
01-03-2025,559008,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/639f90f5-1f04-46c4-9df9-0d2e660e4cd8.jpg?ts=1720508011,Chennai,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 4,1,368,396,1,956,1,0.001,396,368,0.07
01-03-2025,563256,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/4bd6632c-1c38-4b3c-bafb-b64a89181292.jpg?ts=1722934701,Chennai,Munchies,1237,Bhujia & Mixtures,1178,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 5,0,0,0,1,956,0,0,495,446,0.1
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Belgaum,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,0,0,0,1,956,0,0,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Bengaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,17,1159,1683,101,956,0.129,0.014,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Chennai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,4,272,396,37,956,0.108,0.004,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Coimbatore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,0,0,0,3,956,0,0,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Dharwad,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,0,0,0,1,956,0,0,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Guntur,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,0,0,0,1,956,0,0,99,69,0.3
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Hyderabad,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,5,340,495,54,956,0.093,0.005,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Kochi,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,0,0,0,7,956,0,0,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Kozhikode,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,0,0,0,1,956,0,0,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Lonavala,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,0,0,0,1,956,0,0,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Madurai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,0,0,0,1,956,0,0,99,68,0.31
01-03-2025,567594,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,Mangaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Chilli Potato Papad,0,0,0,1,956,0,0,99,68,0.31
